Sweep (V)@Temporary,Measure (A)@Temporary
 5.23000E-2, 1.94748E-5
 5.24000E-2, 1.95997E-5
 5.25000E-2, 1.96310E-5
 5.26000E-2, 1.97559E-5
 5.27000E-2, 1.97559E-5
 5.28000E-2, 1.97872E-5
 5.29000E-2, 1.99121E-5
 5.30000E-2, 1.99433E-5
 5.31000E-2, 2.01932E-5
 5.32000E-2, 2.02245E-5
 5.33000E-2, 2.02245E-5
 5.34000E-2, 2.03806E-5
 5.35000E-2, 2.03806E-5
 5.36000E-2, 2.04119E-5
 5.37000E-2, 2.05056E-5
 5.38000E-2, 2.05681E-5
 5.39000E-2, 2.07555E-5
 5.40000E-2, 2.08492E-5
 5.41000E-2, 2.09117E-5
 5.42000E-2, 2.10054E-5
 5.43000E-2, 2.10054E-5
 5.44000E-2, 2.11303E-5
 5.45000E-2, 2.11615E-5
 5.46000E-2, 2.11928E-5
 5.47000E-2, 2.14427E-5
 5.48000E-2, 2.14739E-5
 5.49000E-2, 2.15989E-5
 5.50000E-2, 2.16301E-5
 5.51000E-2, 2.16301E-5
 5.52000E-2, 2.17863E-5
 5.53000E-2, 2.17863E-5
 5.54000E-2, 2.19424E-5
 5.55000E-2, 2.20674E-5
 5.56000E-2, 2.21611E-5
 5.57000E-2, 2.22236E-5
 5.58000E-2, 2.22548E-5
 5.59000E-2, 2.23798E-5
 5.60000E-2, 2.24110E-5
 5.61000E-2, 2.24735E-5
 5.62000E-2, 2.26296E-5
 5.63000E-2, 2.28171E-5
 5.64000E-2, 2.28795E-5
 5.65000E-2, 2.28795E-5
 5.66000E-2, 2.29732E-5
 5.67000E-2, 2.30357E-5
 5.68000E-2, 2.30669E-5
 5.69000E-2, 2.31607E-5
 5.70000E-2, 2.33481E-5
 5.71000E-2, 2.35042E-5
 5.72000E-2, 2.35042E-5
 5.73000E-2, 2.36292E-5
 5.74000E-2, 2.36604E-5
 5.75000E-2, 2.37229E-5
 5.76000E-2, 2.38166E-5
 5.77000E-2, 2.39416E-5
 5.78000E-2, 2.41290E-5
 5.79000E-2, 2.41290E-5
 5.80000E-2, 2.42852E-5
 5.81000E-2, 2.42852E-5
 5.82000E-2, 2.43476E-5
 5.83000E-2, 2.44413E-5
